pr2_accession	genbank_accession	start	end	kingdom	supergroup	division	class	order	family	genus	species	chimera	chimera_remark	reference_sequence	gb_date	gb_locus	gb_definition	gb_organism	gb_taxonomy	gb_strain	gb_culture_collection	gb_clone	gb_isolate	gb_isolation_source	gb_specimen_voucher	gb_host	gb_collection_date	gb_environmental_sample	gb_country	gb_lat_lon	gb_collected_by	gb_note	gb_publication	gb_authors	gb_journal	eukref_publication	eukref_authors	eukref_journal	eukref_name	eukref_source	eukref_env_material	eukref_env_biome	eukref_biotic_relationship	eukref_specific_host	eukref_geo_loc_name	eukref_notes	pr2_sample_type	pr2_sample_method	pr2_ocean	pr2_latitude	pr2_longitude	pr2_sequence_origin	pr2_size_fraction	pr2_size_fraction_min	pr2_size_fraction_max
JN418573.1.1286_U	JN418573	1	1286	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Pinnularia	Pinnularia_altiplanensis					PLN	Pinnularia cf. altiplanensis strain (Tor11)b 18S ribosomal RNA			(Tor11)b							01-Feb-2007		Chile		C. Souffreau	"authority: Pinnularia cf. altiplanensis Lange-Bertalot"""															culture								
JN418599.1.1701_U	JN418599	1	1701	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Sellaphora	Sellaphora_blackfordensis					PLN	Sellaphora blackfordensis strain (Bfp5x8)F1-3 18S ribosomal RNA			(Bfp5x8)F1-3																											culture								
AJ544650.1.1712_U	AJ544650	1	1712	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Sellaphora	Sellaphora_pupula					PLN	Sellaphora pupula partial 18S rRNA gene, strain PSEUDOCAP-4.			PSEUDOCAP-4				fresh water																							culture								
AJ544656.1.1732_U	AJ544656	1	1732	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Sellaphora	Sellaphora_laevissima					PLN	Sellaphora laevissima 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2 and			US				fresh water					USA:Iowa			internal transcribed spacer 1, ITS1															culture								
EF151970.1.1652_U	EF151970	1	1652	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Sellaphora	Sellaphora_pupula					PLN	Sellaphora pupula clone THR11 18S ribosomal RNA gene, partial					THR11			E3415							Sellaphora pupula agg. 'large'															specimen								
AM501982.1.1737_U	AM501982	1	1737	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Pinnularia	Pinnularia_microstauron					PLN	Pinnularia microstauron 18S rRNA gene, strain AT-112Gel04.			AT-112Gel04									Germany																		culture								
AM501994.1.1737_U	AM501994	1	1737	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Pinnularia	Pinnularia_mesolepta					PLN	Pinnularia mesolepta 18S rRNA gene, strain AT-160Gel30.			AT-160Gel30									Germany																		culture								
JN418584.1.1705_U	JN418584	1	1705	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Pinnularia	Pinnularia_subcommutata					PLN	Pinnularia subcommutata var. nonfasciata strain Corsea 10 18S			Corsea 10							06-Apr-2008		United Kingdom		P. Vanormelingen	"authority: Pinnularia subcommutata var. nonfasciata Krammer"""															culture								
AM743107.1.1585_U	AM743107	1	1585	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Pinnularia	Pinnularia_termitina					PLN	Pinnularia termitina partial 18S rRNA gene, strain L1662.			L1662																											culture								
JN418594.1.1679_U	JN418594	1	1679	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Pinnularia	Pinnularia_isselana					PLN	Pinnularia cf. isselana strain Cal 878 TM 18S ribosomal RNA gene,			Cal 878 TM							02-mars-08		United Kingdom		D.G. Mann																culture								
EF151972.1.1735_U	EF151972	1	1735	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Sellaphora	Sellaphora_pupula					PLN	Sellaphora pupula clone THR9 18S ribosomal RNA gene, partial					THR9			E3625							Sellaphora pupula agg. 'elliptical'															specimen								
AJ544654.1.1712_U	AJ544654	1	1712	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Sellaphora	Sellaphora_pupula					PLN	Sellaphora pupula partial 18S rRNA gene, strain BLUNT.			BLUNT				fresh water					United Kingdom:Edinburgh, Threipmuir Reservoir																		culture								
JN418580.1.1706_U	JN418580	1	1706	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Pinnularia	Pinnularia_sp.					PLN	Pinnularia sp. 5 CS-2011 18S ribosomal RNA gene, partial sequence.			(Tor4)i							31-janv.-07		Chile		C. Souffreau																culture								
AM502039.1.1740_U	AM502039	1	1740	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Caloneis	Caloneis_lauta			1		PLN	Caloneis lauta 18S rRNA gene, strain AT-160Gel04.			AT-160Gel04									Germany																		culture								
EF151963.1.1733_U	EF151963	1	1733	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Sellaphora	Sellaphora_pupula					PLN	Sellaphora pupula clone THR14 18S ribosomal RNA gene, partial					THR14			E3160							Sellaphora pupula agg. 'small lanceolate'															specimen								
EF151984.1.1620_U	EF151984	1	1620	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Sellaphora	Sellaphora_pupula			1		PLN	Sellaphora pupula clone GER1 18S ribosomal RNA gene, partial					GER1			E3325							Sellaphora pupula agg. 'europa'															specimen								
JN418576.1.1705_U	JN418576	1	1705	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Pinnularia	Pinnularia_sp.					PLN	Pinnularia sp. 2 CS-2011 18S ribosomal RNA gene, partial sequence.			(Tor7)f							31-janv.-07		Chile		C. Souffreau	group: Pinnularia sp. (gibba-group)															culture								
HQ912605.1.1745_U	HQ912605	1	1745	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Fallacia	Fallacia_pygmaea					PLN	Fallacia pygmaea strain UTEX FD294 18S small subunit ribosomal RNA			UTEX FD294																											culture								
JN418598.1.1613_U	JN418598	1	1613	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Pinnularia	Pinnularia_subanglica					PLN	Pinnularia subanglica strain Pin 650 K 18S ribosomal RNA gene,			Pin 650 K							02-Dec-2007		Australia		K.M. Evans	authority: Pinnularia subanglica Krammer															culture								
EF151966.1.1778_U	EF151966	1	1778	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Sellaphora	Sellaphora_minima					PLN	Sellaphora cf. minima clone BM42 18S ribosomal RNA gene, partial					BM42			E3211																						specimen								
HQ912596.1.1731_U	HQ912596	1	1731	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Fallacia	Fallacia_monoculata					PLN	Fallacia monoculata strain UTEX FD254 18S small subunit ribosomal			UTEX FD254																											culture								
AM743101.1.1599_U	AM743101	1	1599	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Pinnularia	Pinnularia_mesolepta					PLN	Pinnularia mesolepta partial 18S rRNA gene, strain L1768.			L1768																											culture								
AM502023.1.1737_U	AM502023	1	1737	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Pinnularia	Pinnularia_viridis			1		PLN	Pinnularia viridis 18S rRNA gene, strain AT-161.02.			AT-161.02									Germany																		culture								
EF151969.1.1732_U	EF151969	1	1732	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Sellaphora	Sellaphora_blackfordensis					PLN	Sellaphora blackfordensis clone BLA6 18S ribosomal RNA gene,					BLA6																									environmental								
AJ544648.1.1716_U	AJ544648	1	1716	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Sellaphora	Sellaphora_pupula					PLN	Sellaphora pupula partial 18S rRNA gene, strain PSEUDOCAP-2.			PSEUDOCAP-2				fresh water					United Kingdom:Edinburgh, Threipmuir Reservoir																		culture								
AJ544652.1.1713_U	AJ544652	1	1713	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Sellaphora	Sellaphora_pupula					PLN	Sellaphora pupula partial 18S rRNA gene, strain SMALL.			SMALL				fresh water					United Kingdom:Edinburgh, Blackford Pond																		culture								
EF151976.1.1744_U	EF151976	1	1744	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Sellaphora	Sellaphora_pupula					PLN	Sellaphora pupula clone THR7 18S ribosomal RNA gene, partial					THR7			E3365							Sellaphora pupula agg. 'cf. capitata'															specimen								
JN418568.1.1706_U	JN418568	1	1706	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Pinnularia	Pinnularia_microstauron					PLN	Pinnularia cf. microstauron strain (B2)c 18S ribosomal RNA gene,			(B2)c							janv.-06		Antarctica		E. Verleyen	southern microstauron															culture								
AJ544649.1.1722_U	AJ544649	1	1722	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Sellaphora	Sellaphora_pupula					PLN	Sellaphora pupula partial 18S rRNA gene, strain PSEUDOCAP-3.			PSEUDOCAP-3				fresh water					USA:Minnesota																		culture								
KF517001.1.839_U	KF517001	1	839	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Rossia	Rossia_sp.					ENV	Uncultured eukaryote clone OTU_61 18S ribosomal RNA gene, partial					OTU_61		"pink berry consortia of the Sippewissett salt marsh"""																							environmental								
KF959655.1.1691_U	KF959655	1	1691	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Mayamaea	Mayamaea_fossalis					PLN	Mayamaea fossalis var. fossalis isolate TCC366 18S ribosomal RNA						TCC366	channel			01-Dec-2004		"France: canal de la Haute-Deule a Noyelles-Godault"""		Martin Laviale																isolate								
KF959656.1.1774_U	KF959656	1	1774	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Sellaphora	Sellaphora_minima					PLN	Sellaphora minima isolate TCC524 18S ribosomal RNA gene, partial						TCC524	river			28-Apr-2009		"France: Ile de La Reunion riviere de Saint Denis site amont prise AEP"""		Gilles Gassiole, Michel Coste, Rene LeCohu																isolate								
KC954571.1.1710_U	KC954571	1	1710	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Diprora	Diprora_haenaensis					PLN	Diprora haenaensis strain 8296-Dipr001 18S small subunit ribosomal			8296-Dipr001																											culture								
KF417667.1.1688_U	KF417667	1	1688	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Sellaphora	Sellaphora_sp.					PLN	Sellaphora cf. seminulum RK25 18S ribosomal RNA gene, partial							"freshwater, biofilm on rock surface in karstwater stream"""					Germany: Franconian Alb, Deinschwanger Creek																										
KF417669.1.1702_U	KF417669	1	1702	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Rossia	Rossia_sp.					PLN	Rossia sp. TF-2014 clone 05DB9_20 18S ribosomal RNA gene, partial					05DB9_20		"freshwater, biofilm on rock surface in karstwater stream"""					Germany: Franconian Alb, Deinschwanger Creek																		environmental								
KF417670.1.1706_U	KF417670	1	1706	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Mayamaea	Mayamaea_atomus					PLN	Mayamaea atomus isolate RK88 18S ribosomal RNA gene, partial						RK88	"freshwater, biofilm on rock surface in karstwater stream"""					Germany: Franconian Alb, Deinschwanger Creek																		isolate								
KF417671.1.1705_U	KF417671	1	1705	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Mayamaea	Mayamaea_atomus					PLN	Mayamaea atomus clone 05DB9_15 18S ribosomal RNA gene, partial					05DB9_15		"freshwater, biofilm on rock surface in karstwater stream"""					Germany: Franconian Alb, Deinschwanger Creek																		environmental								
